total,email,date,total_stock,company,stock_price,transaction_type
119561.5953563445309875135081,ryanpena@yahoo.com,1213056000000,6681,intc,17.895763412115631041388041921891272068023681640625,SELL
821.6603292582989530590253935,ryanpena@yahoo.com,851299200000,1079,aapl,0.7615016953274318378674934137961827218532562255859375,SELL
1031.276931745153602193454390,ryanpena@yahoo.com,1038268800000,1015,aapl,1.0160363859558163568408417631871998310089111328125,SELL
138766.4368917907252196641821,ryanpena@yahoo.com,1125532800000,6794,intc,20.424850881923862999656194006092846393585205078125,BUY
27288.28455300777616976404261,ryanpena@yahoo.com,1239235200000,4206,nflx,6.48794211911739804321541669196449220180511474609375,BUY
165186.4481369708591600442560,ryanpena@yahoo.com,1008288000000,9837,amd,16.79236028636483268883239361457526683807373046875,BUY
71970.67900672051243304849777,ryanpena@yahoo.com,1259107200000,1204,bb,59.77631146737584089123629382811486721038818359375,SELL
220399.9333190676764360205198,ryanpena@yahoo.com,1293753600000,6735,crm,32.7245632248058910818144795484840869903564453125,SELL
166608.8922990356233384545703,ryanpena@yahoo.com,1286236800000,7516,nflx,22.167228884916927000858777319081127643585205078125,BUY
3806.410150486854789164681279,ryanpena@yahoo.com,1230508800000,332,intc,11.465090814719442136038196622394025325775146484375,SELL
127423.7752641706092049389554,ryanpena@yahoo.com,472176000000,9341,amd,13.64134196169260349051910452544689178466796875,SELL
70217.67593025440935861070102,ryanpena@yahoo.com,1252022400000,5372,crm,13.0710491307249458969863553647883236408233642578125,BUY
62621.84085653010825467390532,ryanpena@yahoo.com,1452124800000,2340,team,26.76147045150859327122816466726362705230712890625,SELL
1431.524780866702566684001141,ryanpena@yahoo.com,883526400000,3385,aapl,0.422902446341714199906647309035179205238819122314453125,SELL
16968.04915478494717007151849,ryanpena@yahoo.com,1158278400000,5256,nflx,3.22831985441113911150523563264869153499603271484375,SELL
19287.74046845087097867832426,ryanpena@yahoo.com,997228800000,5125,bb,3.76346155481968214218113644164986908435821533203125,SELL
18292.49033426174669614283630,ryanpena@yahoo.com,1395705600000,315,crm,58.0713978865452276068026549182832241058349609375,BUY
140295.5380520718863124329800,ryanpena@yahoo.com,972259200000,6170,amd,22.7383367993633527248675818555057048797607421875,BUY
43865.85945269580485472715736,ryanpena@yahoo.com,1247788800000,2923,intc,15.00713631635162670363570214249193668365478515625,BUY
2218.459301465591670066146435,ryanpena@yahoo.com,893116800000,2384,aapl,0.93056178752751328442371914206887595355510711669921875,BUY
27881.77187498698225720517030,ryanpena@yahoo.com,1385683200000,4381,bb,6.36424831659141343465080353780649602413177490234375,BUY
23765.34111263358492749375728,ryanpena@yahoo.com,1396310400000,5844,amd,4.066622366980421787729937932454049587249755859375,BUY
657171.1060007126541222532978,ryanpena@yahoo.com,1463616000000,8162,crm,80.5159404558579581134836189448833465576171875,SELL
508428.5462800173687014648749,ryanpena@yahoo.com,1184198400000,7107,amzn,71.53912287604015318720485083758831024169921875,SELL
1012033.701276332946690672543,ryanpena@yahoo.com,1453939200000,1641,amzn,616.7176729289049035287462174892425537109375,SELL
47590.28928175989178406268820,ryanpena@yahoo.com,1423008000000,4845,bb,9.8225571272982232784443112905137240886688232421875,BUY
104664.2178145760145042686418,ryanpena@yahoo.com,1197936000000,4468,aapl,23.425294945070728402924942201934754848480224609375,SELL
188802.7044953805756932752047,ryanpena@yahoo.com,1144022400000,6610,bb,28.56319281321945169338505365885794162750244140625,SELL
484704.0176809269085538289801,ryanpena@yahoo.com,1257379200000,4086,amzn,118.625554987989943356296862475574016571044921875,SELL
48512.70853938190325038704032,ryanpena@yahoo.com,1460419200000,2083,team,23.289826471138695751506020314991474151611328125,BUY
25221.41189018041143299342366,ryanpena@yahoo.com,748051200000,1829,amd,13.7897276600220948239439167082309722900390625,BUY
401069.5365261876040960942191,ryanpena@yahoo.com,1381881600000,7796,crm,51.44555368473417189534302451647818088531494140625,BUY
7290.950537110190452949609607,ryanpena@yahoo.com,1133827200000,776,aapl,9.3955548158636474909144453704357147216796875,SELL
9214.673560099399487022253652,ryanpena@yahoo.com,1380672000000,2386,amd,3.861975507166554688609494405682198703289031982421875,BUY
27797.28970922876664317868745,ryanpena@yahoo.com,1331164800000,3855,amd,7.210710689812909635065807378850877285003662109375,BUY
69407.78084633983957374425700,ryanpena@yahoo.com,1081382400000,3171,intc,21.888294180491907781060945126228034496307373046875,BUY
204076.3074588942918410339189,ryanpena@yahoo.com,1479686400000,7096,team,28.759344343136174160235896124504506587982177734375,SELL
197408.5417335844910553532827,ryanpena@yahoo.com,1120694400000,8196,bb,24.0859616561230467368659446947276592254638671875,BUY
191.1029190493752887292089326,ryanpena@yahoo.com,592704000000,39,amd,4.90007484741987919818484442657791078090667724609375,BUY
137840.9369357935444213580922,ryanpena@yahoo.com,1461542400000,5664,team,24.336323611545470413375369389541447162628173828125,BUY
12734.58863675432546092025632,ryanpena@yahoo.com,1464307200000,1763,bb,7.22324936855038313154864226817153394222259521484375,SELL
6322.877448019592927508369939,ryanpena@yahoo.com,1458259200000,2170,amd,2.91376840922561886060293545597232878208160400390625,BUY
192157.8967570703536971166159,ryanpena@yahoo.com,1476662400000,6759,team,28.429929983291959416646932368166744709014892578125,BUY
39107.72870793413522871873056,ryanpena@yahoo.com,1245024000000,7233,nflx,5.40684760236888362072704694583080708980560302734375,SELL
32860.55553660924839931567476,ryanpena@yahoo.com,1186704000000,2965,crm,11.08281805619198934209634899161756038665771484375,SELL
19372.50975581615637821641940,ryanpena@yahoo.com,1206489600000,3620,nflx,5.3515220319934133641481821541674435138702392578125,BUY
104158.8439448624916039420896,ryanpena@yahoo.com,1479081600000,3710,team,28.075160092954849488933177781291306018829345703125,BUY
73219.96094426631289309170825,ryanpena@yahoo.com,1341878400000,2218,crm,33.01170466378102474891420570202171802520751953125,SELL
28896.06904854463005305476031,ryanpena@yahoo.com,965865600000,9433,aapl,3.063295775314812896539251596550457179546356201171875,SELL
9130.448766304701742058114178,ryanpena@yahoo.com,1279065600000,1222,amd,7.471725668007120901847883942537009716033935546875,SELL
1146.905274606604299370005151,ryanpena@yahoo.com,447897600000,1934,intc,0.59302237570144999967425292197731323540210723876953125,BUY
76235.93952338937707935428989,ryanpena@yahoo.com,1388707200000,3358,intc,22.702781275577539332743981503881514072418212890625,BUY
136942.8069979402918541211420,ryanpena@yahoo.com,1465516800000,5841,team,23.445096216048671777798517723567783832550048828125,BUY
2669.111312891981107497940684,ryanpena@yahoo.com,966470400000,848,aapl,3.147536925580166400351345146191306412220001220703125,SELL
11881.82407807180805203728369,ryanpena@yahoo.com,726796800000,5898,aapl,2.014551386583894210247080991393886506557464599609375,SELL
25348.80318395146499454995137,ryanpena@yahoo.com,1248998400000,6928,amd,3.658891914542647949559750486514531075954437255859375,BUY
108934.7832501214902549691033,ryanpena@yahoo.com,1105574400000,7238,amd,15.050398349008219156530685722827911376953125,SELL
115931.8829797213117700493967,ryanpena@yahoo.com,1274054400000,6716,intc,17.262043326343256666177694569341838359832763671875,BUY
147482.0335729124638106668499,ryanpena@yahoo.com,1441324800000,2173,crm,67.8702409447365226924375747330486774444580078125,BUY
2721457.143445155325025552884,ryanpena@yahoo.com,1430092800000,6160,amzn,441.794990819018721595057286322116851806640625,SELL
374782.0706996950387690503703,ryanpena@yahoo.com,1097625600000,9324,amzn,40.19541727795957086755151976831257343292236328125,SELL
208614.0966444886963415683567,ryanpena@yahoo.com,1408579200000,3762,crm,55.4529762478704668637874419800937175750732421875,BUY
77291.69096411602568608145702,ryanpena@yahoo.com,1135900800000,3507,bb,22.039261751957806012569562881253659725189208984375,SELL
1757.794490467338811345854310,ryanpena@yahoo.com,465696000000,4316,aapl,0.40727397832885514628031842221389524638652801513671875,SELL
63419.60108826344563226484752,ryanpena@yahoo.com,1341446400000,5576,nflx,11.373673078956858972787813399918377399444580078125,BUY
11588.33202511784950416995343,ryanpena@yahoo.com,1478044800000,430,team,26.949609360739184893418496358208358287811279296875,BUY
76402.70098223800022196883219,ryanpena@yahoo.com,1453939200000,3742,team,20.417611165750400914475903846323490142822265625,BUY
170749.8093792265239017069689,ryanpena@yahoo.com,1473292800000,1727,nflx,98.8707639717582651428529061377048492431640625,SELL
564719.5791516704651655800262,ryanpena@yahoo.com,1253750400000,6807,bb,82.961595291856980338707217015326023101806640625,SELL
81286.18438843551867734049665,ryanpena@yahoo.com,1048550400000,3050,amzn,26.651207996208366779455900541506707668304443359375,SELL
20043.99537153613192685952527,ryanpena@yahoo.com,856828800000,1112,amd,18.02517569382745676875856588594615459442138671875,SELL
31533.23697339771147696296794,ryanpena@yahoo.com,1249603200000,2746,crm,11.4833346589212350608022461528889834880828857421875,SELL
101295.1498155095259789959528,ryanpena@yahoo.com,1446076800000,164,amzn,617.653352533594670603633858263492584228515625,SELL
32647.33201155321556541366590,ryanpena@yahoo.com,1277683200000,622,bb,52.48767204429777422092229244299232959747314453125,SELL
28983.77718696872728632030203,ryanpena@yahoo.com,789264000000,8990,intc,3.224001911787400143083459624904207885265350341796875,BUY
56437.75210555600813577825647,ryanpena@yahoo.com,796435200000,3249,amd,17.370807050032627927294015535153448581695556640625,BUY
116645.2533853592894210748909,ryanpena@yahoo.com,1079913600000,7798,amd,14.9583551404666952322486395132727921009063720703125,BUY
377634.3658053013675726106158,andreaevans@gmail.com,1452643200000,4252,adbe,88.81335037754030281575978733599185943603515625,SELL
46795.07578867266916589073844,andreaevans@gmail.com,1234224000000,2215,adbe,21.126445051319489465413425932638347148895263671875,SELL
180828.2042434515272759654181,mary98@hotmail.com,1431993600000,8764,nvda,20.63306757684294012733516865409910678863525390625,BUY
906603.9301498564464054652490,mary98@hotmail.com,1476316800000,7104,fb,127.6187964737973601359044550918042659759521484375,SELL
18830.04537390589039347332800,mary98@hotmail.com,1117065600000,1142,csco,16.488656194313389136141267954371869564056396484375,BUY
3192.409322399230951816662127,mary98@hotmail.com,1379635200000,904,znga,3.53142624159206963696533421170897781848907470703125,SELL
7133.642946683068876811972814,mary98@hotmail.com,1383696000000,1919,znga,3.717375167630572629917651283903978765010833740234375,BUY
34551.61133166544049899471247,mary98@hotmail.com,1408665600000,1879,nvda,18.388297675181181745074354694224894046783447265625,BUY
15902.36648637606049483395054,mary98@hotmail.com,1473897600000,5461,znga,2.9119880033649625517000458785332739353179931640625,BUY
21344.81025229386283825760984,mary98@hotmail.com,1231459200000,2754,nvda,7.750475763360153536041252664290368556976318359375,BUY
13351.19119609638016399344451,mary98@hotmail.com,1444608000000,5403,znga,2.471069997426685205255125765688717365264892578125,BUY
70454.44680827594658900636659,mary98@hotmail.com,1137715200000,4603,csco,15.3062017832448287180113766225986182689666748046875,SELL
152947.3066990581519775105335,mary98@hotmail.com,1362441600000,5548,fb,27.568007696297431863285964936949312686920166015625,BUY
152566.4435013149866158244095,mary98@hotmail.com,1166140800000,6729,csco,22.672974216275076031479329685680568218231201171875,BUY
4287.997002530631140970740489,mary98@hotmail.com,1020384000000,415,nvda,10.3325228976641714240258806967176496982574462890625,BUY
95088.98551103564280495561434,mary98@hotmail.com,1313452800000,7789,nvda,12.208112146749986237637131125666201114654541015625,BUY
238079.0605642814130362694414,mary98@hotmail.com,1389744000000,4141,fb,57.493132229964118096177116967737674713134765625,BUY
15277.07399854072030720431030,mary98@hotmail.com,1452816000000,681,csco,22.433295152042173725703833042643964290618896484375,BUY
49586.48514055284337587181653,mary98@hotmail.com,1041552000000,4330,csco,11.4518441433147444286078098230063915252685546875,SELL
2747.116754887135886331606116,mary98@hotmail.com,1437955200000,1053,znga,2.608847820405637119023367631598375737667083740234375,BUY
151785.7693490793055346443907,mary98@hotmail.com,1459987200000,4295,nvda,35.34010927801613632937005604617297649383544921875,BUY
12128.48020724063638109413432,mary98@hotmail.com,1477612800000,4347,znga,2.79008056297231110676193566177971661090850830078125,BUY
9869.765016499295162688554228,mary98@hotmail.com,1033603200000,1225,csco,8.0569510338769756430110646761022508144378662109375,BUY
29427.98893340431762633002677,mary98@hotmail.com,1397520000000,7505,znga,3.921117779267730529824120822013355791568756103515625,SELL
706.1873116288891374381364585,mary98@hotmail.com,1123545600000,81,nvda,8.718361871961594289359709364362061023712158203125,BUY
14670.83375175342930951671860,mary98@hotmail.com,907891200000,1473,csco,9.9598328253587435909821579116396605968475341796875,SELL
97293.43817250798208817741397,mary98@hotmail.com,1409011200000,1291,fb,75.3628490879225267917718156240880489349365234375,SELL
63299.58264461588392535418279,mary98@hotmail.com,1254355200000,4721,nvda,13.408087829827554315897941705770790576934814453125,SELL
55949.11365097024184933616198,mary98@hotmail.com,1316995200000,4456,nvda,12.55590521790175984051529667340219020843505859375,SELL
38199.41467147950493199459743,mary98@hotmail.com,1258675200000,1984,csco,19.253737233608621437497276929207146167755126953125,SELL
51090.39843613827969193152967,mary98@hotmail.com,1439856000000,539,fb,94.78738114311369145070784725248813629150390625,SELL
3458.223904718266902058587675,mary98@hotmail.com,1478476800000,1239,znga,2.79114116603572792740806107758544385433197021484375,BUY
142712.7108361181039875020815,mary98@hotmail.com,1332892800000,8145,csco,17.521511459314684344690249417908489704132080078125,BUY
20578.35192020041298999188939,mary98@hotmail.com,1478736000000,7454,znga,2.760712626804455727125287012313492596149444580078125,BUY
117147.3615365919722322018970,mary98@hotmail.com,1352332800000,5654,fb,20.719377703677391622250070213340222835540771484375,SELL
135343.3784851376205153883348,mary98@hotmail.com,1384387200000,7324,csco,18.47943452828203447779742418788373470306396484375,SELL
158317.8643368442706389487284,mary98@hotmail.com,1439164800000,1653,fb,95.776082478429685806986526586115360260009765625,SELL
79831.14556039574623014232202,mary98@hotmail.com,1304035200000,5486,csco,14.5517946701414047083744662813842296600341796875,BUY
104509.5049007218257486329094,mary98@hotmail.com,1293580800000,7500,nvda,13.93460065342957676648438791744410991668701171875,SELL
96213.22988435602328038953601,mary98@hotmail.com,1337904000000,8450,nvda,11.3861810514030796781526078120805323123931884765625,SELL
19067.53834225823715264880320,mary98@hotmail.com,1402272000000,6274,znga,3.03913585308546974061982837156392633914947509765625,SELL
26477.43933930240859808691312,mary98@hotmail.com,1402272000000,8704,znga,3.041985218210295105478735422366298735141754150390625,SELL
7419.995059148399211501612172,mary98@hotmail.com,1443139200000,3127,znga,2.37287977587093035225507264840416610240936279296875,BUY
938675.1472931709319169613082,mary98@hotmail.com,1452038400000,9125,fb,102.8685092924022939087080885656177997589111328125,SELL
115584.1185171581212642877290,mary98@hotmail.com,1303689600000,8200,csco,14.0956242094095269834497230476699769496917724609375,BUY
13679.35936432424899322768397,mary98@hotmail.com,1433980800000,650,nvda,21.045168252806536912657975335605442523956298828125,BUY
75321.30613426161621859478146,mary98@hotmail.com,1324598400000,7961,znga,9.461287041108104034492498612962663173675537109375,BUY
640319.7467062094556382589872,mary98@hotmail.com,1445558400000,6283,fb,101.9130585239868622693393263034522533416748046875,BUY
183721.4444650557976217442047,mary98@hotmail.com,980380800000,5447,csco,33.728923162301413185559795238077640533447265625,SELL
250935.7454264523285019095056,mary98@hotmail.com,1473292800000,1919,fb,130.7638068923670289223082363605499267578125,SELL
37102.90199975294590650776172,mary98@hotmail.com,1389916800000,2403,nvda,15.4402421971506225162329428712837398052215576171875,SELL
15662.48107908933532428363833,mary98@hotmail.com,1202947200000,644,nvda,24.320622793616980317210618522949516773223876953125,BUY
381080.8164616995664886189843,mary98@hotmail.com,1402358400000,5825,fb,65.4215993925664491825955337844789028167724609375,BUY
24624.93592325095651895949800,mary98@hotmail.com,1441238400000,9699,znga,2.538914931771415250949530673096887767314910888671875,SELL
167851.5858252760580171525362,mary98@hotmail.com,1449792000000,1630,fb,102.97643302164175338475615717470645904541015625,BUY
101721.2653246909239328488184,mary98@hotmail.com,1473120000000,804,fb,126.5189867222523929513045004568994045257568359375,SELL
17342.17621570938126751570962,mary98@hotmail.com,1439510400000,184,fb,94.25095769407272427997668273746967315673828125,BUY
823334.2998120016117979957926,mary98@hotmail.com,1444176000000,8855,fb,92.979593428797471688085352070629596710205078125,SELL
162368.6050977805244315277378,mary98@hotmail.com,1418774400000,8313,nvda,19.53189042436912359335110522806644439697265625,SELL
86225.34774781278535726869450,mary98@hotmail.com,1109548800000,5960,csco,14.4673402261430847914880359894596040248870849609375,SELL
5563.876217455620737162291789,mary98@hotmail.com,1352419200000,2642,znga,2.105933466107350771068240646854974329471588134765625,SELL
7968.921430882685484675675980,mary98@hotmail.com,1363824000000,2378,znga,3.3511023679069324998636147938668727874755859375,BUY
197087.7511288389202945836587,mary98@hotmail.com,1463443200000,7728,csco,25.5030733862369203279740759171545505523681640625,SELL
17340.06446241869382252076548,mary98@hotmail.com,1455840000000,9270,znga,1.870557115687021987326943417428992688655853271484375,SELL
14430.35368056230806832473945,mary98@hotmail.com,1376870400000,5062,znga,2.850721785966477295204413167084567248821258544921875,BUY
118861.9651655594171444363383,mary98@hotmail.com,1109548800000,8328,csco,14.2725702648366254976508571417070925235748291015625,SELL
17368.49361362133473463131850,mary98@hotmail.com,1035244800000,5582,nvda,3.1115180246544849040901681291870772838592529296875,SELL
182591.4517398744259608633911,mary98@hotmail.com,1213747200000,9447,nvda,19.32798261245627458038143231533467769622802734375,SELL
23881.87440250410908681999445,mary98@hotmail.com,1350864000000,9918,znga,2.40793248664086600996370179927907884120941162109375,SELL
195486.3425718707322218392619,mary98@hotmail.com,1372809600000,7914,fb,24.701332142010453907232658821158111095428466796875,BUY
741548.6508642033174965035869,mary98@hotmail.com,1427068800000,8879,fb,83.517136036062993298401124775409698486328125,BUY
28123.69428072284414099613059,mary98@hotmail.com,1449532800000,1110,csco,25.33666151416472445134786539711058139801025390625,SELL
20000.42808980952936526165331,mary98@hotmail.com,1386720000000,4841,znga,4.13146624453822131073366108466871082782745361328125,BUY
448487.7326768723095824498159,mary98@hotmail.com,1438646400000,4778,fb,93.865159622618733692434034310281276702880859375,SELL
177478.6143721576035687803596,mary98@hotmail.com,1456185600000,1681,fb,105.5791876098498534020109218545258045196533203125,SELL
579926.8178566512352176687273,mary98@hotmail.com,1454371200000,4932,fb,117.5845129474150922987973899580538272857666015625,SELL
16233.98244847694963155504411,mary98@hotmail.com,1346716800000,6044,znga,2.68596665262689437980725415400229394435882568359375,SELL
2781.702711204201374783906431,mary98@hotmail.com,1474329600000,970,znga,2.8677347538187643039009344647638499736785888671875,SELL
20689.23943063752950877187686,mary98@hotmail.com,1433808000000,7016,znga,2.9488653692470823131088764057494699954986572265625,BUY
1193548.148811681301026510482,eyoung@yahoo.com,1275868800000,9678,amzn,123.32590915599104164357413537800312042236328125,SELL
5945133.744227451800043127150,eyoung@yahoo.com,1460419200000,8097,goog,734.239069313011214035213924944400787353515625,SELL
81342.54807861925070255892933,eyoung@yahoo.com,965174400000,8928,bb,9.1109484855084286181181596475653350353240966796875,SELL
40668.90590227586689309191570,eyoung@yahoo.com,947548800000,1143,intc,35.5808450588590261531862779520452022552490234375,BUY
164526.8031742665440617656714,eyoung@yahoo.com,1280793600000,2908,bb,56.57730508055933427158379345200955867767333984375,BUY
9228.411478098900062150278245,eyoung@yahoo.com,1312416000000,253,nflx,36.475934696043083249605842866003513336181640625,BUY
5762593.360584270599247247446,eyoung@yahoo.com,1453161600000,9985,amzn,577.1250235938177866046316921710968017578125,BUY
137291.9059917997427291425083,eyoung@yahoo.com,1117497600000,3879,amzn,35.39363392415564391058069304563105106353759765625,BUY
277762.9721638761225790403842,eyoung@yahoo.com,1164672000000,6872,amzn,40.41952447087836475247968337498605251312255859375,SELL
186280.3772736969438028609147,eyoung@yahoo.com,1179187200000,3040,amzn,61.27643989266346835620424826629459857940673828125,BUY
773.2435154914855957031250000,eyoung@yahoo.com,404438400000,2352,intc,0.3287599980831146240234375,BUY
54594.91576940896519509749396,eyoung@yahoo.com,1337126400000,4887,nflx,11.1714581071023051350721289054490625858306884765625,BUY
133748.3167895799131201783894,eyoung@yahoo.com,1147305600000,5536,bb,24.15973930447614037575476686470210552215576171875,SELL
483554.5855567552772669159822,eyoung@yahoo.com,1452470400000,4335,nflx,111.5466171987901446982505149208009243011474609375,SELL
1711804.177244121250680564117,eyoung@yahoo.com,1297382400000,9174,amzn,186.592999481591590438256389461457729339599609375,BUY
41648.74212865153827678454945,eyoung@yahoo.com,1409270400000,4090,bb,10.1830665351226254955463446094654500484466552734375,BUY
63933.42289615357113774507525,eyoung@yahoo.com,1355961600000,3590,intc,17.808752895864504495193614275194704532623291015625,BUY
141526.2701259204366124322405,eyoung@yahoo.com,1140134400000,6048,bb,23.40050762664028383142067468725144863128662109375,SELL
6178.000396638230071744146699,eyoung@yahoo.com,724636800000,2896,intc,2.13328742977839436179010590421967208385467529296875,BUY
174612.3695606543641218877383,eyoung@yahoo.com,1127174400000,4107,amzn,42.5157948771985303437759284861385822296142578125,SELL
37943.80925750707909571701748,eyoung@yahoo.com,1163462400000,8984,nflx,4.2234872281285706918652067543007433414459228515625,SELL
4149105.209229357583808450727,eyoung@yahoo.com,1471478400000,5327,goog,778.88214928277784565580077469348907470703125,BUY
4364527.848094449721202181536,eyoung@yahoo.com,1423180800000,8126,goog,537.1065528051254887031973339617252349853515625,BUY
46743.91258106824443885329856,eyoung@yahoo.com,967161600000,4343,bb,10.763046875677698466233778162859380245208740234375,SELL
56817.80412025443160928261932,eyoung@yahoo.com,1163462400000,3252,intc,17.47164948347307245057891122996807098388671875,BUY
1557358.456507195540723387239,eyoung@yahoo.com,1383782400000,4455,amzn,349.57541111272627176731475628912448883056640625,SELL
165111.2241802724089794196516,eyoung@yahoo.com,1205712000000,9838,intc,16.783007133591421933260789955966174602508544921875,BUY
2274264.973062261481118184747,eyoung@yahoo.com,1416787200000,4230,goog,537.651293868146922250161878764629364013671875,SELL
692298.8926191896972568429192,eyoung@yahoo.com,1472601600000,903,goog,766.6654403313285683907452039420604705810546875,BUY
339064.4571109918102251867822,eyoung@yahoo.com,1244592000000,4082,bb,83.063316293726558114940416999161243438720703125,SELL
3872737.216373781923721253406,eyoung@yahoo.com,1479081600000,5251,goog,737.5237509757726002135314047336578369140625,SELL
78644.30186926503612099281781,eyoung@yahoo.com,1075939200000,5394,bb,14.5799595604866585318859506514854729175567626953125,BUY
3132706.188365870364009424520,eyoung@yahoo.com,1482105600000,3953,goog,792.4882844335619438425055705010890960693359375,SELL
303713.9970319179710998014343,kathleenclark@yahoo.com,1406073600000,4242,adbe,71.5968875605652925742106162942945957183837890625,BUY
783983.4864575573488281179380,kathleenclark@yahoo.com,1428883200000,6499,aapl,120.6314027477392443188364268280565738677978515625,BUY
997198.8557338957180036231875,kathleenclark@yahoo.com,1401753600000,3248,amzn,307.0193521348201102227903902530670166015625,SELL
92113.14602063206285365026815,kathleenclark@yahoo.com,1161043200000,2899,amzn,31.774110390007610504881085944361984729766845703125,BUY
2579947.384607167063336419233,kathleenclark@yahoo.com,1428278400000,6877,amzn,375.1559378518492167131626047194004058837890625,BUY
345442.2354832432290692167953,kathleenclark@yahoo.com,971136000000,9419,adbe,36.6750435803422050184963154606521129608154296875,BUY
181945.8868668245512019154830,kathleenclark@yahoo.com,1124150400000,8823,amd,20.621771151175853020731665310449898242950439453125,SELL
190776.5793732592380820278777,kathleenclark@yahoo.com,981417600000,8112,msft,23.5178229010428054834846989251673221588134765625,SELL
379842.7435362759427164291992,kathleenclark@yahoo.com,932515200000,6132,amzn,61.94434826097128876654096529819071292877197265625,BUY
205065.6320355746530594842625,kathleenclark@yahoo.com,1410912000000,637,amzn,321.9240691296305385549203492701053619384765625,BUY
31.29033756065999760664908536,kathleenclark@yahoo.com,922147200000,5,adbe,6.2580675121319995213298170710913836956024169921875,SELL
209090.4370581828491992837371,kathleenclark@yahoo.com,1050969600000,8346,amzn,25.0527722331874969086129567585885524749755859375,SELL
11122.58628694460057850790236,kathleenclark@yahoo.com,852595200000,2222,adbe,5.00566439556462672300085614551790058612823486328125,SELL
6422.581048830308628083685107,kathleenclark@yahoo.com,546134400000,627,amd,10.243350955072262564726770506240427494049072265625,SELL
97010.63463928646655176635250,kathleenclark@yahoo.com,1220486400000,5800,intc,16.72597148953214940547695732675492763519287109375,SELL
51315.83421870545160281551489,kathleenclark@yahoo.com,1112918400000,9203,aapl,5.5759898097039499731408795923925936222076416015625,BUY
34511.95602051238303431546228,kathleenclark@yahoo.com,1162166400000,1644,amd,20.992673978413858293379234964959323406219482421875,SELL
312451.0134759906428811859769,kathleenclark@yahoo.com,1110758400000,9189,amzn,34.00272211078361550562476622872054576873779296875,BUY
12911.89889002937982809271489,kathleenclark@yahoo.com,1348704000000,397,adbe,32.523674785968211153885931707918643951416015625,BUY
2330958.973418891006076592021,kathleenclark@yahoo.com,1454284800000,4016,amzn,580.4180710704409875688725151121616363525390625,SELL
16507.47656150070530234330590,kathleenclark@yahoo.com,822960000000,3599,adbe,4.58668423492656440743076018407009541988372802734375,BUY
3770918.254977617772169651289,kathleenclark@yahoo.com,1389657600000,9474,amzn,398.02810375529003295014263130724430084228515625,SELL
190220.2655703697967624066223,kathleenclark@yahoo.com,1135814400000,3944,amzn,48.23029045901871114665482309646904468536376953125,SELL
49677.32700840631806826763750,kathleenclark@yahoo.com,917395200000,4623,amd,10.745690462558147970639765844680368900299072265625,SELL
270118.8409984378863839538099,kathleenclark@yahoo.com,1400803200000,3321,aapl,81.336597711062296411910210736095905303955078125,SELL
33338.30982748893586631311337,kathleenclark@yahoo.com,1098230400000,2001,intc,16.6608245014937210726202465593814849853515625,SELL
95911.36038373448851501734680,kathleenclark@yahoo.com,944611200000,5926,adbe,16.184839754258266708575320080853998661041259765625,BUY
132391.1099497320700137947824,kathleenclark@yahoo.com,1407888000000,4357,intc,30.38584116358321551842891494743525981903076171875,SELL
59391.10469038087543758308584,kathleenclark@yahoo.com,931392000000,7047,amd,8.4278564907593125354878793586976826190948486328125,SELL
52520.16295770440586032634656,kathleenclark@yahoo.com,1282003200000,6041,nvda,8.6939518221659337626761043793521821498870849609375,SELL
41490.27253726340548922735252,kathleenclark@yahoo.com,1285113600000,3914,nvda,10.600478420353450559332486591301858425140380859375,SELL
62503.23471564669755373699900,kathleenclark@yahoo.com,557625600000,6247,amd,10.0053201081553861939710259321145713329315185546875,SELL
40332.38531146403043692316714,kathleenclark@yahoo.com,1005609600000,1598,msft,25.23928993208011917204203200526535511016845703125,SELL
11424.54008164106725065067849,kathleenclark@yahoo.com,728870400000,4315,intc,2.64763385437799936283909119083546102046966552734375,SELL
31307.87441277508042869470728,kathleenclark@yahoo.com,745459200000,9939,adbe,3.15000245626069830251481107552535831928253173828125,BUY
94752.97454014605729000209067,kathleenclark@yahoo.com,1356307200000,8213,nvda,11.536950510184592388895907788537442684173583984375,SELL
238467.2041687025574745462109,kathleenclark@yahoo.com,1341273600000,7443,adbe,32.03912456921974438728284440003335475921630859375,SELL
3864561.134296659782876304234,kathleenclark@yahoo.com,1452038400000,6117,amzn,631.773930733473889631568454205989837646484375,SELL
109649.7321970392018908313503,kathleenclark@yahoo.com,1324944000000,8283,nvda,13.2379249302232526730449535534717142581939697265625,SELL
79827.16569577752438391371470,christopher22@hotmail.com,1182297600000,6042,ebay,13.212043312773506187340899487026035785675048828125,SELL
13144.79880395959315952936208,christopher22@hotmail.com,720230400000,6317,msft,2.080860978939305550028393554384820163249969482421875,SELL
211094.7465300760368158705660,christopher22@hotmail.com,1042588800000,9919,msft,21.281857700380687248298272606916725635528564453125,SELL
55171.59758601103417419153629,christopher22@hotmail.com,923529600000,1563,msft,35.29852692643060407817756640724837779998779296875,BUY
60275.74751115693557323993446,christopher22@hotmail.com,1237507200000,2843,adbe,21.2014588502134841974111623130738735198974609375,SELL
158782.3506806521073997373605,christopher22@hotmail.com,1372291200000,6550,fb,24.2415802565881079999599023722112178802490234375,SELL
75624.44383611147870283275552,christopher22@hotmail.com,1392681600000,3256,ebay,23.226180539346277242884752922691404819488525390625,SELL
